"id","participant_id","timesent_utc","name","gender","handedness","time_gameplayed_utc","details","Is Valid Cue","Response Window","Correct Button","Response Time","Discrimination Cue Type"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap Only",,"1","580","1","537.9289984703064","TARGET"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap Only",,"1","500","1","541.0690307617188","TARGET"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap Only",,"0","540","0","N/A","TARGET"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap Only",,"0","540","0","N/A","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap Only",,"1","540","0","N/A","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap Only",,"0","580","0","N/A","TARGET"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap Only",,"1","580","0","N/A","LCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap Only",,"0","570","1","503.31902503967285","TARGET"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","0.24475300312042236","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","1.1726790070533752","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","2.287379026412964","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","3.2690300345420837","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","5.5407920479774475","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","6.507610023021698","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","8.332097053527832","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","8.900232017040253","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","10.372928023338318","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","11.837215006351471","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","13.545270025730133","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","14.49198603630066","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","15.61546504497528","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","18.201956033706665","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","19.42315399646759","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","20.354732036590576","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","21.75984901189804","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","23.41177600622177","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","24.656305015087128","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","26.768997013568878","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","27.87847203016281","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","28.99581402540207","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","30.36625301837921","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","31.46517699956894","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","32.29679602384567","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","33.340462028980255","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","34.52127802371979","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","35.98716801404953","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","37.68953400850296","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","38.408427000045776","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","39.36972600221634","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","40.552071034908295","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","41.49535804986954","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","43.25531202554703","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","44.52996003627777","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","45.14101004600525","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","45.99517601728439","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","48.995537996292114","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","49.852412045001984","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","51.54601502418518","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","52.48798304796219","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","54.038241028785706","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","55.54853403568268","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","56.45083701610565","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","57.60598301887512","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","58.95280301570892","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","59.71966505050659","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","60.66398501396179","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","63.751832008361816","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","64.96505403518677","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","66.04185402393341","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","67.70535004138947","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","68.79708003997803","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","70.39358001947403","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","70.91597104072571","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","72.12222903966904","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","72.96960002183914","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","73.99813205003738","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","76.00703102350235","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","77.61848104000092","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Tap & Trace (Trace)",,"0","570","0","78.49050801992416","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Trace Only",,"0","570","0","0.26740700006484985","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Trace Only",,"0","570","0","1.2887749671936035","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Trace Only",,"0","570","0","2.589697003364563","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Trace Only",,"0","570","0","3.6726489663124084","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Trace Only",,"0","570","0","5.945268988609314","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Trace Only",,"0","570","0","7.41116601228714","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Trace Only",,"0","570","0","8.520767986774445","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Trace Only",,"0","570","0","10.629727959632874","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Trace Only",,"0","570","0","11.591214001178741","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Trace Only",,"0","570","0","12.73938101530075","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Trace Only",,"0","570","0","14.032104969024658","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Trace Only",,"0","570","0","14.524541974067688","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Trace Only",,"0","570","0","16.03386801481247","HCL"
"53f5feacb6145ec16c4e7ff6","GREEN-00040","2014-08-21T07:14:01-0700",,"FEMALE","RIGHT","2014-08-21T07:08:02-0700","Trace Only",,"0","570","0","18.55144500732422","HCL"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"0","800","0","N/A","HCL"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"1","800","1","450.79100131988525","LCL"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"0","790","0","N/A","TARGET"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"1","790","1","654.3059945106506","LCL"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"1","780","1","693.7779784202576","TARGET"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"0","760","0","N/A","TARGET"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"0","760","0","N/A","LCL"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"0","760","0","N/A","LCL"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"1","760","1","737.1910214424133","HCL"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"0","720","0","N/A","TARGET"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"0","720","0","N/A","HCL"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"1","720","1","455.28697967529297","HCL"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"0","640","0","N/A","TARGET"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"0","640","0","N/A","LCL"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"1","640","1","554.2839765548706","LCL"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"1","480","0","N/A","TARGET"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"0","520","0","N/A","TARGET"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"1","520","0","N/A","HCL"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"1","560","0","N/A","TARGET"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"1","600","1","520.6779837608337","TARGET"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"0","590","0","N/A","TARGET"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"1","590","0","N/A","HCL"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"1","630","0","N/A","TARGET"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"1","670","1","512.2419595718384","TARGET"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"1","660","1","503.7130117416382","TARGET"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"1","650","1","574.6369957923889","TARGET"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"0","630","0","N/A","TARGET"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"0","630","0","N/A","LCL"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"0","630","0","N/A","HCL"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"1","630","0","N/A","LCL"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"0","670","0","664.9389863014221","TARGET"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"0","710","0","N/A","HCL"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"0","710","0","N/A","LCL"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"1","710","1","673.2099652290344","LCL"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"0","700","0","N/A","TARGET"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"1","700","1","619.5039749145508","HCL"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"0","690","0","N/A","TARGET"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"1","690","0","N/A","HCL"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"1","730","1","530.3640365600586","TARGET"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap & Trace",,"0","720","0","N/A","TARGET"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap Only",,"1","800","1","399.4019627571106","HCL"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap Only",,"0","790","0","N/A","TARGET"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap Only",,"0","790","0","N/A","HCL"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap Only",,"1","790","1","451.13295316696167","HCL"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap Only",,"1","780","1","465.14803171157837","TARGET"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap Only",,"0","760","0","N/A","TARGET"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap Only",,"1","760","1","452.73900032043457","HCL"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap Only",,"1","720","1","449.01901483535767","TARGET"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap Only",,"1","640","1","472.1689820289612","TARGET"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap Only",,"0","480","0","N/A","TARGET"
"53f79e4db6145ef1614e7ffb","BLUE-00064","2014-08-22T12:47:26-0700",,"FEMALE","RIGHT","2014-08-22T12:43:00-0700","Tap Only",,"0","480","0","N/A","HCL"
